tconst	averageRating	numVotes
tt0021339	7.2	399
tt0021340	4.4	12
tt0021342	5.3	71
tt0021345	5.3	274
tt0021346	6.2	80
tt0021347	5.7	30
tt0021348	6.8	40
tt0021349	5.0	33
tt0021351	6.4	51
tt0021353	5.6	34
tt0021354	5.1	17
tt0021355	6.5	39
tt0021357	6.5	127
tt0021358	6.7	62
tt0021359	6.3	115
tt0021360	4.9	23
tt0021361	6.2	18
tt0021362	4.9	91
tt0021364	5.7	356
tt0021365	5.1	140
tt0021366	6.9	137
tt0021369	6.0	78
tt0021371	6.2	334
tt0021372	5.6	44
tt0021374	5.8	503
tt0021375	6.8	896
tt0021376	5.5	277
tt0021377	6.1	584
tt0021378	6.1	40
tt0021379	4.2	31
tt0021380	6.2	550
tt0021381	6.3	649
tt0021382	6.2	259
tt0021384	7.1	33
tt0021385	8.0	10
tt0021386	5.3	51
tt0021387	5.0	92
tt0021388	7.6	30
tt0021389	5.8	10
tt0021392	4.0	30
tt0021393	5.3	38
tt0021394	6.1	175
tt0021395	6.5	22
tt0021396	5.4	40
tt0021397	6.1	41
tt0021400	5.9	192
tt0021401	5.2	185
tt0021404	4.9	45
tt0021405	6.2	26
tt0021406	6.9	818
tt0021407	6.0	14
tt0021408	5.8	466
tt0021409	7.1	2271
tt0021410	6.0	21
tt0021412	7.0	82
tt0021413	5.5	299
tt0021414	6.2	17
tt0021415	5.0	30
tt0021417	8.0	15
tt0021418	4.9	88
tt0021420	6.6	266
tt0021421	5.4	17
tt0021422	5.1	128
tt0021423	7.3	16
tt0021424	5.4	77
tt0021425	6.8	20
tt0021426	7.3	7
tt0021428	7.3	46
tt0021429	6.9	154
tt0021430	5.7	16
tt0021432	5.9	87
tt0021434	5.7	327
tt0021435	5.4	176
tt0021436	5.6	97
tt0021439	5.1	138
tt0021440	8.0	64
tt0021442	7.5	50
tt0021445	6.2	50
tt0021446	6.7	12
tt0021449	5.4	108
tt0021451	5.7	14
tt0021454	6.5	30
tt0021455	8.2	19
tt0021456	8.0	291
tt0021457	5.0	20
tt0021458	7.1	34
tt0021460	6.9	14
tt0021463	6.5	187
tt0021464	5.3	248
tt0021465	2.1	23
tt0021467	5.8	51
tt0021468	6.2	19
tt0021469	4.5	29
tt0021470	5.0	103
tt0021471	7.0	37
tt0021472	5.8	254
tt0021474	5.8	53
tt0021476	7.3	99
tt0021481	5.7	67
tt0021482	6.9	39
tt0021483	6.2	203
tt0021484	7.1	135
tt0021485	6.5	22
tt0021486	5.9	238
tt0021487	6.4	112
tt0021488	4.8	19
tt0021491	3.4	31
tt0021492	6.4	139
tt0021493	5.6	298
tt0021495	5.4	21
tt0021496	5.5	34
tt0021498	4.6	7
tt0021500	4.2	47
tt0021502	5.5	68
tt0021503	5.1	92
tt0021504	6.2	41
tt0021505	6.7	1235
tt0021506	6.1	13
tt0021507	5.0	82
tt0021508	5.9	1232
tt0021509	5.7	46
tt0021511	5.4	184
tt0021514	6.7	12
tt0021515	3.4	38
tt0021517	6.5	11
tt0021521	6.6	21
tt0021522	6.9	88
tt0021524	6.0	108
tt0021525	5.7	205
tt0021527	4.2	19
tt0021530	5.6	114
tt0021531	6.1	326
tt0021532	6.7	54
tt0021533	5.7	733
tt0021534	5.8	601
tt0021535	4.9	21
tt0021536	6.7	15
tt0021538	6.6	16
tt0021539	7.1	91
tt0021541	6.1	17
tt0021542	7.4	2043
tt0021543	6.8	42
tt0021545	5.6	60
tt0021546	6.9	139
tt0021547	6.1	162
tt0021548	6.8	10
tt0021549	6.4	1035
tt0021550	5.9	184
tt0021551	6.4	408
tt0021553	7.2	9
tt0021554	5.4	72
tt0021555	5.0	53
tt0021556	5.9	343
tt0021557	5.3	124
tt0021559	6.2	96
tt0021561	5.2	29
tt0021562	5.0	10
tt0021563	5.5	31
tt0021565	7.0	28
tt0021566	6.4	30
tt0021567	5.9	43
tt0021568	6.1	184
tt0021569	5.1	12
tt0021571	7.2	5683
tt0021572	6.6	50
tt0021573	6.4	13
tt0021576	7.4	4216
tt0021577	7.2	13778
tt0021578	7.1	14
tt0021579	6.8	110
tt0021580	6.2	311
tt0021581	6.5	29
tt0021582	4.7	21
tt0021584	7.7	24
tt0021587	6.1	48
tt0021589	6.2	32
tt0021590	5.3	206
tt0021591	4.8	63
tt0021592	3.7	37
tt0021593	5.9	117
tt0021594	6.7	129
tt0021595	5.9	256
tt0021596	3.8	18
tt0021597	5.8	82
tt0021598	6.9	25
tt0021599	4.2	161
tt0021602	5.7	31
tt0021604	5.2	14
tt0021605	6.5	58
tt0021606	6.1	154
tt0021607	6.5	774
tt0021608	4.1	20
tt0021609	6.8	69
tt0021610	5.7	31
tt0021611	6.9	76
tt0021612	5.4	90
tt0021615	5.9	209
tt0021616	6.7	67
tt0021617	5.8	43
tt0021618	6.5	36
tt0021619	5.7	23
tt0021621	6.0	52
tt0021622	6.2	1733
tt0021627	8.0	10
tt0021629	5.5	12
tt0021630	5.7	60
tt0021631	6.6	63
tt0021632	6.2	400
tt0021633	6.4	1148
tt0021634	6.3	120
tt0021635	6.5	1343
tt0021636	6.2	1313
tt0021638	6.7	40
tt0021640	7.0	118
tt0021641	5.8	46
tt0021642	6.5	363
tt0021643	5.8	65
tt0021644	6.8	1404
tt0021645	6.6	409
tt0021646	7.4	1764
tt0021647	6.8	586
tt0021649	6.1	478
tt0021650	5.7	24
tt0021653	6.7	130
tt0021654	6.6	710
tt0021655	6.7	72
tt0021656	5.7	89
tt0021657	5.9	337
tt0021658	6.3	119
tt0021659	5.7	145
tt0021660	5.8	248
tt0021661	6.1	77
tt0021662	4.9	42
tt0021663	6.1	150
tt0021664	7.3	1547
tt0021665	6.1	380
tt0021666	6.1	488
tt0021668	6.7	1478
tt0021669	6.3	24
tt0021671	5.6	117
tt0021673	7.1	1903
tt0021675	6.3	52
tt0021676	5.9	375
tt0021680	6.6	114
tt0021681	5.7	141
tt0021683	5.8	101
tt0021684	5.8	306
tt0021685	5.5	201
tt0021686	4.8	157
tt0021687	5.7	270
tt0021688	4.9	148
tt0021689	5.2	207
tt0021690	5.3	178
tt0021691	6.3	67
tt0021693	6.0	72
tt0021694	6.0	77
tt0021695	6.4	170
tt0021696	6.1	52
tt0021697	5.8	301
tt0021698	6.0	69
tt0021699	5.0	26
tt0021700	5.7	9
tt0021701	6.3	158
tt0021702	6.4	41
tt0021703	6.3	444
tt0021704	4.2	14
tt0021705	4.9	21
tt0021706	5.8	43
tt0021707	6.2	172
tt0021708	5.4	11
tt0021709	6.4	85
tt0021710	7.1	35
tt0021711	6.1	50
tt0021717	4.8	8
tt0021718	6.3	455
tt0021720	6.4	273
tt0021721	6.3	111
tt0021722	5.9	57
tt0021723	6.5	33
tt0021725	6.3	221
tt0021726	5.7	76
tt0021729	6.0	25
tt0021730	7.3	3152
tt0021732	6.4	224
tt0021733	6.7	523
tt0021735	6.4	597
tt0021738	7.4	1512
tt0021739	7.6	4226
tt0021740	5.3	18
tt0021742	6.4	428
tt0021743	4.2	145
tt0021744	5.6	13
tt0021745	6.4	390
tt0021746	5.9	6142
tt0021748	6.8	90
tt0021749	8.5	181246
tt0021750	7.0	1615
tt0021751	5.3	121
tt0021752	6.2	279
tt0021754	6.7	193
tt0021755	7.2	1229
tt0021756	6.0	305
tt0021758	5.9	103
tt0021759	6.4	391
tt0021760	6.3	58
tt0021761	6.1	467
tt0021763	5.0	79
tt0021764	5.6	248
tt0021766	5.2	31
tt0021767	6.6	20
tt0021768	6.1	338
tt0021769	7.1	76
tt0021770	7.0	1145
tt0021772	5.6	210
tt0021774	5.5	26
tt0021775	5.8	143
tt0021778	6.3	1047
tt0021780	6.2	890
tt0021781	5.8	32
tt0021783	4.2	14
tt0021784	6.8	49
tt0021785	5.9	440
tt0021786	6.1	189
tt0021789	4.9	39
tt0021792	5.0	42
tt0021793	5.8	229
tt0021794	6.2	323
tt0021795	6.3	46
tt0021796	5.0	140
tt0021797	5.8	14
tt0021798	6.2	234
tt0021799	6.3	647
tt0021800	7.2	2662
tt0021802	7.1	203
tt0021804	5.6	65
tt0021806	7.6	227
tt0021807	6.2	156
tt0021810	7.2	720
tt0021812	5.9	72
tt0021814	7.4	51281
tt0021815	7.1	4541
tt0021816	6.4	34
tt0021817	6.0	13
tt0021818	7.3	2246
tt0021819	6.0	10
tt0021820	5.6	292
tt0021821	5.4	52
tt0021824	5.3	175
tt0021825	6.2	516
tt0021826	5.9	221
tt0021828	5.5	214
tt0021829	6.0	175
tt0021831	6.5	599
tt0021833	5.8	8
tt0021835	6.0	30
tt0021836	7.2	641
tt0021839	6.5	17
tt0021840	5.9	162
tt0021841	3.9	42
tt0021844	4.9	143
tt0021845	5.4	220
tt0021846	6.9	28
tt0021847	6.5	133
tt0021848	5.2	52
tt0021850	5.2	15
tt0021852	4.2	9
tt0021853	5.7	39
tt0021855	6.2	58
tt0021857	6.1	15
tt0021859	5.3	143
tt0021860	5.4	11
tt0021861	5.7	631
tt0021862	5.3	21
tt0021863	5.8	36
tt0021864	6.1	299
tt0021865	5.9	449
tt0021866	3.2	35
tt0021867	6.3	62
tt0021868	5.9	71
tt0021869	3.9	19
tt0021871	6.3	349
tt0021872	6.3	89
tt0021873	7.3	2094
tt0021874	6.4	1367
tt0021875	2.8	9
tt0021876	5.4	13
tt0021877	4.8	20
tt0021878	7.4	291
tt0021879	5.6	285
tt0021880	3.8	16
tt0021881	5.4	77
tt0021882	5.6	35
tt0021883	5.8	229
tt0021884	7.8	70978
tt0021885	6.6	2587
tt0021886	5.7	83
tt0021888	7.2	11
tt0021889	5.5	371
tt0021890	6.7	2890
tt0021893	6.0	15
tt0021894	5.6	23
tt0021895	5.7	159
tt0021896	5.9	24
tt0021898	5.9	72
tt0021899	6.2	13
tt0021900	5.0	176
tt0021902	4.7	8
tt0021903	6.4	7
tt0021905	4.3	14
tt0021906	6.4	803
tt0021907	6.4	58
tt0021908	5.3	20
tt0021910	6.9	635
tt0021911	5.9	106
tt0021912	5.8	13
tt0021914	6.5	35
tt0021916	5.9	42
tt0021917	5.2	375
tt0021918	5.7	141
tt0021919	6.0	190
tt0021920	5.5	138
tt0021921	6.1	103
tt0021922	6.8	44
tt0021923	4.6	43
tt0021924	6.4	24
tt0021925	6.1	13
tt0021926	5.6	93
tt0021927	5.7	209
tt0021928	6.0	145
tt0021929	6.3	19
tt0021930	4.3	21
tt0021931	6.5	540
tt0021932	6.7	270
tt0021933	6.9	884
tt0021935	5.9	52
tt0021939	2.2	9
tt0021940	5.5	115
tt0021941	7.2	66
tt0021943	7.3	84
tt0021946	6.5	18
tt0021947	5.2	29
tt0021948	5.0	26
tt0021949	5.0	22
tt0021951	7.5	195
tt0021952	6.0	204
tt0021956	7.3	59
tt0021958	6.1	79
tt0021959	6.7	58
tt0021961	6.6	76
tt0021963	5.7	191
tt0021964	5.2	319
tt0021965	6.6	25
tt0021966	5.3	281
tt0021967	6.9	24
tt0021969	6.8	296
tt0021973	5.8	217
tt0021975	2.8	12
tt0021977	6.0	48
tt0021978	7.0	205
tt0021981	6.3	103
tt0021982	4.8	38
tt0021984	5.8	35
tt0021985	7.7	1575
tt0021986	5.3	249
tt0021987	5.5	117
tt0021988	6.1	195
tt0021989	3.2	15
tt0021990	5.0	25
tt0021991	7.0	47
tt0021992	6.1	1030
tt0021993	5.9	13
tt0021994	6.4	12
tt0021996	6.2	164
tt0021997	6.6	28
tt0022000	6.2	1446
tt0022001	6.3	572
tt0022002	5.9	301
tt0022005	4.4	13
tt0022006	5.3	134
tt0022007	8.3	74
tt0022008	6.2	19
tt0022009	6.1	166
tt0022010	5.8	37
tt0022011	7.1	39
tt0022015	5.7	42
tt0022017	7.5	1509
tt0022020	5.3	14
tt0022021	5.9	544
tt0022022	7.0	63
tt0022023	5.9	18
tt0022024	4.0	27
tt0022026	5.3	332
tt0022028	6.0	113
tt0022029	5.6	191
tt0022031	6.2	128
tt0022032	6.7	89
tt0022033	6.5	21
tt0022034	7.0	539
tt0022036	6.7	459
tt0022038	4.2	7
tt0022039	3.4	14
tt0022040	2.8	10
tt0022041	3.2	9
tt0022042	6.4	130
tt0022043	5.7	241
tt0022044	6.3	23
tt0022045	5.5	511
tt0022046	6.0	345
tt0022047	5.4	33
tt0022048	6.5	425
tt0022049	6.8	21
tt0022052	5.2	26
tt0022053	5.2	27
tt0022054	6.9	1335
tt0022055	5.9	18
tt0022056	5.5	257
tt0022057	6.3	81
tt0022058	7.3	1742
tt0022059	5.6	753
tt0022060	5.4	83
tt0022061	5.2	25
tt0022062	4.4	14
tt0022063	6.0	61
tt0022064	5.2	54
tt0022065	6.8	82
tt0022066	5.6	46
tt0022068	4.6	12
tt0022069	6.9	100
tt0022072	6.2	16
tt0022073	6.7	32
tt0022074	7.2	3752
tt0022075	5.8	79
tt0022078	6.2	96
tt0022080	7.1	2282
tt0022081	5.2	14
tt0022082	5.4	32
tt0022083	7.6	145
tt0022085	6.1	222
tt0022086	6.3	410
tt0022088	8.0	264
tt0022089	6.0	40
tt0022092	7.0	58
tt0022093	5.4	75
tt0022094	6.2	22
tt0022095	6.4	43
tt0022096	5.9	21
tt0022097	6.7	18
tt0022098	3.2	19
tt0022100	8.3	154980
tt0022103	6.3	680
tt0022105	6.3	231
tt0022106	6.6	59
tt0022107	3.2	14
tt0022108	4.7	18
tt0022109	5.2	121
tt0022110	7.9	47
tt0022111	6.8	2928
tt0022112	5.3	70
tt0022113	6.8	27
tt0022114	5.5	91
tt0022115	6.5	122
tt0022116	1.7	24
tt0022117	7.0	309
tt0022119	6.2	944
tt0022120	5.1	154
tt0022121	6.4	209
tt0022123	4.7	17
tt0022124	3.2	7
tt0022125	7.8	2300
tt0022126	6.4	58
tt0022127	6.9	159
tt0022129	6.8	18
tt0022132	6.4	29
tt0022134	5.7	288
tt0022135	5.6	164
tt0022136	6.1	25
tt0022137	7.0	44
tt0022138	5.1	12
tt0022139	6.3	166
tt0022140	6.4	20
tt0022141	7.0	25
tt0022142	5.2	15
tt0022144	5.0	23
tt0022145	6.3	372
tt0022146	6.2	422
tt0022147	6.4	806
tt0022149	6.2	714
tt0022150	7.4	3482
tt0022151	7.2	533
tt0022152	6.4	149
tt0022153	7.2	2049
tt0022157	6.3	16
tt0022158	7.4	13500
tt0022159	5.2	64
tt0022160	6.2	368
tt0022161	5.3	117
tt0022162	5.9	11
tt0022164	6.3	483
tt0022165	5.4	27
tt0022167	5.7	22
tt0022169	6.1	22
tt0022172	5.4	398
tt0022173	6.1	323
tt0022174	6.3	56
tt0022176	4.8	17
tt0022177	5.6	197
tt0022178	6.4	179
tt0022179	4.6	24
tt0022180	5.6	243
tt0022181	5.5	126
tt0022182	4.6	31
tt0022183	7.6	3070
tt0022185	7.4	195
tt0022187	5.2	9
tt0022188	6.5	8
tt0022190	3.9	19
tt0022191	5.7	413
tt0022192	6.3	35
tt0022195	6.0	59
tt0022196	4.2	8
tt0022197	5.6	187
tt0022198	6.2	443
tt0022199	6.2	93
tt0022201	6.1	67
tt0022202	6.8	34
tt0022204	6.6	129
tt0022205	6.0	70
tt0022206	5.4	60
tt0022207	6.8	11
tt0022208	7.0	3742
tt0022209	6.0	61
tt0022211	5.8	116
tt0022214	6.9	134
tt0022215	6.9	215
tt0022216	6.2	16
tt0022217	6.8	16
tt0022218	5.0	15
tt0022219	6.2	27
tt0022223	6.0	433
tt0022225	6.2	49
tt0022226	5.8	49
tt0022227	7.1	1513
tt0022229	6.6	28
tt0022230	6.3	32
tt0022231	5.8	285
tt0022232	6.9	48
tt0022233	5.7	35
tt0022234	6.5	26
tt0022235	6.9	200
tt0022236	6.5	1200
tt0022238	7.3	1409
tt0022239	6.0	33
tt0022241	7.1	120
tt0022242	5.4	49
tt0022243	5.1	699
tt0022245	6.7	103
tt0022246	7.1	537
tt0022247	6.9	59
tt0022248	5.4	19
tt0022249	6.6	10
tt0022251	6.8	2544
tt0022252	6.0	23
tt0022254	6.1	886
tt0022257	6.4	94
tt0022259	6.4	278
tt0022261	6.1	143
tt0022262	6.4	75
tt0022263	6.4	25
tt0022264	6.5	1377
tt0022265	4.3	358
tt0022266	6.7	229
tt0022267	5.0	13
tt0022268	6.8	3097
tt0022270	4.1	21
tt0022273	6.4	279
tt0022274	6.4	196
tt0022276	6.9	2083
tt0022277	6.8	23
tt0022278	4.8	13
tt0022279	6.8	1205
tt0022280	5.8	7
tt0022283	5.4	93
tt0022284	5.5	46
tt0022285	6.3	220
tt0022286	7.6	20841
tt0022287	4.2	27
tt0022288	6.5	60
tt0022289	7.0	410
tt0022290	6.4	231
tt0022291	3.8	18
tt0022293	5.7	409
tt0022294	5.4	27
tt0022295	6.7	60
tt0022296	5.7	147
tt0022297	6.3	215
tt0022298	5.9	20
tt0022299	4.1	30
tt0022300	5.2	298
tt0022301	6.4	87
tt0022302	6.1	104
tt0022303	6.5	266
tt0022306	6.8	76
tt0022307	6.2	19
tt0022308	6.0	289
tt0022309	5.8	40
tt0022310	5.5	22
tt0022313	4.4	18
tt0022314	6.4	84
tt0022316	6.4	19
tt0022317	4.2	214
tt0022320	6.0	46
tt0022321	6.5	312
tt0022322	5.8	12
tt0022323	5.4	15
tt0022325	6.1	93
tt0022326	5.9	207
tt0022330	6.7	7
tt0022331	5.9	267
tt0022333	4.5	13
tt0022334	3.7	30
tt0022335	7.0	1347
tt0022336	6.2	93
tt0022337	5.7	17
tt0022338	6.5	26
tt0022339	6.8	228
tt0022343	6.9	103
tt0022346	6.4	16
tt0022351	4.6	25
tt0022352	5.5	114
tt0022353	5.8	362
tt0022355	6.0	39
tt0022356	5.6	100
tt0022357	6.3	879
tt0022358	5.8	92
tt0022359	6.4	121
tt0022360	7.0	573
tt0022363	5.9	19
tt0022365	5.7	80
tt0022366	5.0	8
tt0022367	5.4	9
tt0022369	4.2	14
tt0022370	6.1	26
tt0022371	5.0	15
tt0022373	5.9	400
tt0022376	5.5	120
tt0022377	4.2	19
tt0022378	7.5	193
tt0022379	4.2	23
tt0022381	5.1	145
tt0022382	5.6	501
tt0022383	4.3	44
tt0022384	6.1	68
tt0022385	6.3	164
tt0022386	6.6	928
tt0022387	5.0	185
tt0022391	5.1	156
tt0022392	5.7	64
tt0022393	3.0	19
tt0022394	3.5	30
tt0022395	5.7	3185
tt0022396	7.0	31
tt0022397	6.3	803
tt0022398	6.7	38
tt0022399	2.9	29
tt0022400	6.5	45
tt0022402	5.8	1051
tt0022403	6.8	1981
tt0022404	6.5	419
tt0022405	5.6	591
tt0022407	6.2	23
tt0022408	3.9	13
tt0022409	4.3	159
tt0022411	3.2	18
tt0022412	6.1	198
tt0022413	3.8	26
tt0022414	4.9	57
tt0022415	6.3	22
tt0022416	5.6	25
tt0022418	5.3	270
tt0022420	6.3	295
tt0022421	6.0	118
tt0022422	5.1	87
tt0022423	6.7	201
tt0022424	4.3	30
tt0022425	6.0	350
tt0022428	6.4	388
tt0022429	6.1	94
tt0022430	6.3	663
tt0022431	6.3	25
tt0022432	5.6	165
tt0022433	6.5	125
tt0022434	5.9	93
tt0022435	6.0	479
tt0022436	7.6	1772
tt0022437	5.9	219
tt0022439	5.8	28
tt0022440	6.0	335
tt0022441	7.2	233
tt0022442	7.6	63
tt0022443	6.8	69
tt0022444	6.1	246
tt0022446	5.2	12
tt0022448	6.3	118
tt0022449	5.5	99
tt0022450	5.5	41
tt0022451	6.5	31
tt0022452	6.2	79
tt0022453	6.3	1229
tt0022454	6.8	2024
tt0022456	5.2	52
tt0022457	3.5	11
tt0022458	7.4	5775
tt0022459	5.8	54
tt0022460	6.2	13
tt0022462	6.7	2297
tt0022463	6.1	212
tt0022464	5.7	38
tt0022466	7.2	48
tt0022468	6.4	67
tt0022469	6.5	777
tt0022470	5.1	116
tt0022471	7.0	57
tt0022472	6.4	61
tt0022473	6.0	25
tt0022475	4.7	26
tt0022476	5.2	49
tt0022477	5.4	14
tt0022478	5.7	541
tt0022479	5.6	122
tt0022480	6.2	26
tt0022481	5.6	152
tt0022484	5.7	273
tt0022485	7.2	1391
tt0022486	6.1	23
tt0022487	6.1	15
tt0022489	6.6	1413
tt0022491	5.3	116
tt0022493	6.1	36
tt0022494	6.2	66
tt0022495	6.2	985
tt0022496	6.7	403
tt0022500	6.4	203
tt0022501	5.7	345
tt0022504	6.0	95
tt0022505	5.7	31
tt0022506	4.8	168
tt0022508	3.6	8
tt0022509	3.8	36
tt0022510	5.5	32
tt0022511	6.3	9
tt0022512	3.9	41
tt0022513	6.0	16
tt0022514	5.9	75
tt0022515	7.1	1056
tt0022517	6.6	417
tt0022520	6.5	65
tt0022523	5.9	265
tt0022525	5.8	94
tt0022528	5.2	170
tt0022531	6.6	86
tt0022534	5.4	6
tt0022535	6.1	127
tt0022536	6.6	101
tt0022537	6.0	170
tt0022538	5.7	33
tt0022539	6.2	28
tt0022543	6.2	77
tt0022545	5.3	37
tt0022546	3.2	12
tt0022549	6.0	70
tt0022550	7.4	2878
tt0022551	5.7	800
tt0022552	5.8	119
tt0022553	7.4	30
tt0022554	6.0	28
tt0022555	5.8	49
tt0022556	5.5	55
tt0022557	5.7	17
tt0022559	5.9	61
tt0022560	6.2	21
tt0022562	6.0	102
tt0022564	6.0	14
tt0022565	4.4	255
tt0022566	2.7	155
tt0022569	5.5	131
tt0022572	6.1	192
tt0022574	5.2	13
tt0022575	5.6	22
tt0022576	4.8	137
tt0022577	6.3	33
tt0022578	6.4	207
tt0022580	5.8	61
tt0022581	4.9	23
tt0022582	6.3	214
tt0022584	5.2	182
tt0022585	6.3	17
tt0022587	5.5	312
tt0022588	5.1	27
tt0022589	4.8	22
tt0022590	5.8	20
tt0022591	6.8	37
tt0022592	6.0	14
tt0022593	6.7	14
tt0022594	5.7	112
tt0022595	6.6	47
tt0022599	7.4	4481
tt0022601	5.8	25
tt0022603	5.9	61
tt0022604	6.6	159
tt0022605	6.5	13
tt0022606	6.6	12
tt0022608	5.5	14
tt0022609	5.2	41
tt0022610	6.3	118
tt0022611	6.6	92
tt0022612	7.2	107
tt0022613	6.7	301
tt0022614	6.0	356
tt0022615	6.6	456
tt0022616	5.8	14
tt0022618	4.7	51
tt0022619	6.1	275
tt0022620	5.9	67
tt0022624	6.6	87
tt0022626	7.4	2035
tt0022628	6.4	1119
tt0022630	7.3	1255
tt0022631	6.6	150
tt0022635	6.2	500
tt0022636	6.8	7
tt0022637	5.7	27
tt0022638	7.7	7
tt0022639	6.9	1162
tt0022641	6.3	701
tt0022644	6.4	160
tt0022645	6.5	103
tt0022646	5.8	29
tt0022647	6.7	1173
tt0022648	6.6	25
tt0022649	7.1	40
tt0022651	7.0	758
tt0022652	6.3	10
tt0022653	6.0	70
tt0022654	6.8	386
tt0022655	6.2	67
tt0022657	5.5	162
tt0022658	7.0	17
tt0022659	6.2	248
tt0022660	6.7	1307
tt0022661	5.7	36
tt0022662	5.2	69
tt0022663	6.0	284
tt0022666	6.7	170
tt0022667	6.7	265
tt0022668	6.7	316
tt0022669	6.8	207
tt0022670	6.8	206
tt0022671	6.7	178
tt0022672	7.1	329
tt0022673	5.6	82
tt0022674	5.5	91
tt0022675	6.8	237
tt0022676	6.1	774
tt0022678	5.8	53
tt0022679	5.0	150
tt0022681	5.7	606
tt0022682	6.0	255
tt0022684	5.5	25
tt0022685	6.5	1684
tt0022687	6.0	66
tt0022688	5.6	233
tt0022689	6.0	1295
tt0022690	7.6	212
tt0022691	5.8	11
tt0022692	4.9	59
tt0022693	4.9	10
tt0022694	6.8	1252
tt0022695	6.9	38
tt0022696	7.0	662
tt0022698	7.1	5008
tt0022699	6.2	260
tt0022700	6.4	1247
tt0022701	6.8	8
tt0022702	6.8	25
tt0022704	7.0	306
tt0022705	5.8	71
tt0022706	5.5	28
tt0022707	5.1	152
tt0022708	5.1	134
tt0022709	5.3	154
tt0022710	5.0	101
tt0022711	5.5	151
tt0022713	5.3	124
tt0022714	5.4	153
tt0022715	5.3	137
tt0022716	5.1	102
tt0022718	7.3	5732
tt0022722	4.2	9
tt0022724	6.8	70
tt0022725	7.6	1061
tt0022726	5.5	27
tt0022727	5.6	15
tt0022730	6.0	250
tt0022731	5.6	268
tt0022732	6.2	230
tt0022733	6.6	160
tt0022734	5.2	19
tt0022735	6.7	1689
tt0022737	7.0	784
tt0022741	5.3	139
tt0022742	6.1	17
tt0022746	6.3	104
tt0022747	5.9	11
tt0022748	5.4	327
tt0022749	6.3	18
tt0022750	6.2	20
tt0022751	6.2	416
tt0022752	6.6	30
tt0022753	6.2	1015
tt0022754	5.8	75
tt0022755	6.8	451
tt0022758	6.7	269
tt0022759	6.9	1367
tt0022761	7.6	256
tt0022762	5.7	118
tt0022763	6.3	21
tt0022765	6.0	107
tt0022768	7.3	64
tt0022769	6.8	67
tt0022770	6.0	57
tt0022771	6.3	8
tt0022773	6.5	73
tt0022774	5.7	87
tt0022775	6.8	982
tt0022776	5.0	15
tt0022778	6.3	282
tt0022782	7.3	2198
tt0022784	5.9	328
tt0022785	5.3	22
tt0022786	6.8	204
tt0022787	7.7	1457
tt0022788	5.4	313
tt0022789	6.0	167
tt0022790	5.2	169
tt0022791	5.9	104
tt0022792	6.2	1288
tt0022793	7.2	27
tt0022794	6.3	62
tt0022796	6.4	718
tt0022797	6.8	20
tt0022798	6.0	15
tt0022799	6.0	148
tt0022800	6.2	130
tt0022801	5.2	23
tt0022802	6.8	1275
tt0022806	6.5	15
tt0022807	6.8	1660
tt0022810	6.6	117
tt0022811	3.3	37
tt0022812	6.4	40
tt0022813	4.9	17
tt0022814	6.4	618
tt0022815	6.4	108
tt0022816	6.7	12
tt0022817	6.2	404
tt0022818	6.0	11
tt0022819	5.6	54
tt0022820	7.0	17
tt0022821	4.8	117
tt0022822	6.8	36
tt0022824	5.8	147
tt0022826	5.7	55
tt0022827	6.4	3484
tt0022831	6.8	32
tt0022832	6.2	52
tt0022833	6.4	84
tt0022834	7.0	1779
tt0022835	7.6	13691
tt0022836	4.9	58
tt0022837	7.2	66
tt0022840	5.3	69
tt0022843	6.8	7
tt0022844	6.3	379
tt0022846	6.5	18
tt0022848	6.0	73
tt0022850	5.8	16
tt0022853	5.2	13
tt0022854	7.0	991
tt0022855	4.6	10
tt0022856	6.9	60
tt0022859	6.6	26
tt0022860	6.6	20
tt0022861	4.8	12
tt0022863	6.6	122
tt0022864	5.9	141
tt0022866	5.6	40
tt0022867	6.6	2456
tt0022869	6.1	264
tt0022872	6.5	30
tt0022873	6.7	566
tt0022875	6.5	64
tt0022876	6.5	301
tt0022877	7.8	1730
tt0022878	6.4	10
tt0022879	6.4	5962
tt0022880	7.0	48
tt0022881	6.5	19
tt0022882	6.0	522
tt0022883	6.7	1792
tt0022884	5.1	61
tt0022886	5.1	64
tt0022888	6.4	126
tt0022890	5.8	260
tt0022892	6.3	20
tt0022893	6.1	27
tt0022894	6.2	15
tt0022895	5.5	56
tt0022896	6.2	30
tt0022897	6.5	649
tt0022899	7.3	3072
tt0022902	5.2	88
tt0022904	5.9	29
tt0022905	6.9	1483
tt0022907	6.6	36
tt0022908	5.4	13
tt0022909	4.8	18
tt0022910	5.9	50
tt0022913	7.9	45687
tt0022914	5.2	207
tt0022915	7.8	223
tt0022916	7.8	259
tt0022918	5.8	241
tt0022920	6.5	12
tt0022921	4.7	139
tt0022922	6.4	102
tt0022923	7.1	21
tt0022924	5.9	173
tt0022926	5.9	22
tt0022927	5.3	28
tt0022928	6.0	23
tt0022929	6.2	19
tt0022932	5.6	17
tt0022934	5.4	128
tt0022935	6.2	11
tt0022938	5.9	261
tt0022939	6.2	35
tt0022940	5.4	81
tt0022941	4.6	174
tt0022943	6.3	16
tt0022944	6.4	16
tt0022945	5.4	179
tt0022946	5.3	23
tt0022947	4.8	35
tt0022949	5.9	76
tt0022951	5.1	55
tt0022953	6.2	27
